# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.0 on 2025-07-01 at 05:32:38
#
# Requested input R.A. = 69.1479944 degrees
# Requested input Dec. = 57.4778437 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2490000 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 456 1814 6 4 ZTF_r 1029327212315 0 1.7362 564.27 7.94954 26.1323 6.0875e-06 0.0208605 0.107452 7.89883e-06 2023 30. 0.065062 0.036197 20.2792 26.1323 3 2458783.8272106 1814120223 24.63230749333 31.465250 0.870821 5.844410 3.55799172105 62.446659 0.057360 1.034050 0.136157333823758 19.4780000686645 0.0260000005364418 0.574000000953674 0.0130000002682209 2458356.873912 2458765.882905 0
 457 779 15 3 ZTF_r 1030384755815 0 3.5045 135.702 9.04496 26.1088 5.8924e-06 0.0234341 0.0882157 9.71369e-06 2067 30. 0.074143 0.067643 19.633 26.1088 1 2458784.8847569 779120258 -42.24381211156 56.445419 -0.832510 1.036668 -0.06618523861 76.245934 -0.000874 1.133041 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 458 1814 6 4 ZTF_r 1031303002315 0 1.8891 591.709 7.69365 26.1858 6.6758e-06 0.021856 0.104318 8.68573e-06 2044 30. 0.077915 0.037565 20.2888 26.1858 2 2458785.8030093 1814120223 -9.27302477902 34.605125 -0.298082 3.383335 -10.17049314352 66.003082 -0.155129 1.039427 0.136157333823758 19.4780000686645 0.0260000005364418 0.574000000953674 0.0130000002682209 2458356.873912 2458765.882905 0
 459 1814 6 4 ZTF_r 1031303462315 0 1.9751 592.691 7.68816 26.192 7.3865e-06 0.0230124 0.0995256 9.60639e-06 2046 30. 0.079706 0.037812 20.2619 26.192 3 2458785.8034606 1814120223 -4.00482325094 34.893970 -0.127670 3.300588 0.12533982904 64.935295 0.001943 1.043289 0.136157333823758 19.4780000686645 0.0260000005364418 0.574000000953674 0.0130000002682209 2458356.873912 2458765.882905 0
 460 1814 6 4 ZTF_g 1032286742315 0 3.326 149.959 5.41469 26.106 3.45164e-05 0.0503416 -0.0873152 4.47351e-05 2032 30. 0.179776 0.077299 20.0914 26.106 2 2458786.7867477 1814120123 3.91755573819 35.401897 0.123096 1.136527 -20.5717182937 49.958710 -0.414548 1.098309 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 461 1814 6 4 ZTF_g 1032287192315 0 3.4043 149.633 5.41748 26.1056 3.57471e-05 0.0511855 -0.088049 4.63003e-05 2036 30. 0.183191 0.073808 20.076 26.1056 3 2458786.7871991 1814120123 -23.9158652611 37.593868 -0.707659 1.143286 -22.47853278837 52.394772 -0.431912 1.109699 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 462 1814 6 4 ZTF_r 1032361942315 8 5.2757 555.897 8.35491 26.1542 2.72464e-05 0.044351 0.109915 3.51459e-05 1969 30. 0.159554 0.111373 19.3793 26.1542 2 2458786.8619444 1814120223 41.31169439075 70.274864 0.653925 1.138895 105.82246659897 81.113625 1.313407 1.356875 0.136157333823758 19.4780000686645 0.0260000005364418 0.574000000953674 0.0130000002682209 2458356.873912 2458765.882905 0
 463 1814 6 4 ZTF_r 1033255992315 0 2.9095 587.938 8.7837 26.1833 8.3901e-06 0.0248027 0.11021 1.08776e-05 2030 30. 0.087749 0.072851 19.7992 26.1833 2 2458787.7559954 1814120223 -14.45537557107 49.103420 -0.327471 1.521738 -105.41644120337 73.860260 -1.436854 1.087895 0.136157333823758 19.4780000686645 0.0260000005364418 0.574000000953674 0.0130000002682209 2458356.873912 2458765.882905 0
 464 1814 6 4 ZTF_r 1033256452315 0 2.9767 588.444 8.75454 26.1933 8.2509e-06 0.0245644 0.101109 1.0701e-05 2032 30. 0.089943 0.06793 19.7839 26.1933 3 2458787.7564583 1814120223 -20.54065902288 48.859974 -0.467645 1.967282 73.24156186688 72.750435 1.013531 1.085291 0.136157333823758 19.4780000686645 0.0260000005364418 0.574000000953674 0.0130000002682209 2458356.873912 2458765.882905 0
 465 779 15 3 ZTF_r 1033341635815 0 4.4961 140.669 9.40428 26.1467 8.374e-06 0.0280107 0.0894252 1.38168e-05 2055 30. 0.086196 0.091384 19.5248 26.1467 1 2458787.8416319 779120258 53.67548860308 67.800171 0.880643 1.034068 54.20569949518 83.853645 0.650786 1.228888 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 466 779 15 3 ZTF_g 1033428325815 0 3.3351 149.993 6.11005 26.2644 8.8311e-06 0.0287978 -0.0757979 1.45812e-05 2059 30. 0.085548 0.065099 20.1292 26.2644 1 2458787.9283218 779120158 -28.58411578646 40.303761 -0.788922 0.990807 -21.92379100619 56.638542 -0.389690 1.116296 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 467 779 15 3 ZTF_g 1035429495815 0 2.4002 150.517 6.10356 26.2446 7.4729e-06 0.0265178 -0.0614451 1.23303e-05 2060 30. 0.064521 0.045576 20.4199 26.2446 1 2458789.9294907 779120158 28.88279587205 33.231861 0.966806 1.126433 47.3233147524 54.066395 0.881177 1.102040 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 468 1814 6 4 ZTF_g 1035430392315 0 2.4765 159.449 5.30927 26.1557 3.23274e-05 0.0482052 -0.0877703 4.17958e-05 2025 30. 0.156447 0.046489 20.4021 26.1557 2 2458789.9303935 1814120123 -25.26705852372 28.681553 -0.979957 1.457833 -35.77061882416 48.613346 -0.740775 1.054060 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 469 1814 6 4 ZTF_g 1035430842315 0 2.3086 159.537 5.28611 26.1851 3.12061e-05 0.0474923 -0.110259 4.04306e-05 2031 30. 0.153874 0.042902 20.4649 26.1851 3 2458789.9308449 1814120123 23.4154895694 25.609926 1.017067 1.439405 -18.62633953159 44.967064 -0.417012 1.045858 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 470 779 15 3 ZTF_g 1036344325815 0 1.7577 151.856 5.71258 26.2465 5.8585e-06 0.0233408 -0.0658707 9.65267e-06 2063 30. 0.056105 0.039501 20.7687 26.2465 1 2458790.8443287 779120158 -29.02137029961 22.743732 -1.419420 1.481642 -68.98259525207 41.650524 -1.667379 1.074963 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 471 779 15 3 ZTF_g 1036345235815 0 1.8822 151.357 5.74819 26.238 5.8805e-06 0.0234142 -0.0580682 9.67285e-06 2060 30. 0.058998 0.039497 20.7323 26.238 3 2458790.8452315 779120158 -2.58738309108 26.921188 -0.106911 1.128370 -42.42878171402 48.380543 -0.882887 1.084847 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 472 779 15 3 ZTF_r 1036473765815 0 1.7834 146.07 8.33527 26.1754 2.6388e-06 0.015657 0.0745291 4.35961e-06 2074 30. 0.03962 0.042422 20.3627 26.1754 3 2458790.9737616 779120258 -38.76726138936 33.473785 -1.288294 6.057758 -26.75845725087 64.820587 -0.415588 1.043035 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 473 779 15 3 ZTF_r 1036475625815 0 1.9418 145.596 8.51207 26.1686 2.6564e-06 0.0156934 0.0799269 4.38724e-06 2071 30. 0.03915 0.040093 20.2352 26.1686 1 2458790.975625 779120258 29.11319648923 35.418198 0.914362 3.469803 32.22222843757 65.341751 0.496455 1.051236 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 474 779 15 3 ZTF_g 1037326265815 0 2.0619 149.372 5.71252 26.2294 6.4102e-06 0.0242462 -0.0661498 1.05626e-05 2056 30. 0.063198 0.042354 20.6317 26.2294 3 2458791.8262616 779120158 27.21263546785 28.790125 1.051434 1.264828 6.07222720044 49.752731 0.122870 1.085748 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 475 779 15 3 ZTF_r 1037368595815 0 1.7562 145.29 7.99735 26.1648 2.7882e-06 0.0161019 0.081925 4.6052e-06 2077 30. 0.040108 0.048484 20.3865 26.1648 3 2458791.8685995 779120258 4.82439532157 29.640554 0.181055 4.221131 -85.25949737975 55.952076 -1.534058 1.049727 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 476 779 15 3 ZTF_g 1040281775815 0 1.9131 146.027 9.54171 26.2279 6.656e-06 0.0249166 -0.063141 1.09906e-05 2059 30. 0.039023 0.03988 20.0722 26.2279 1 2458794.7817708 779120158 0.70934306614 39.839134 0.019806 1.138276 27.20279063993 73.507385 0.372561 1.063660 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 477 779 15 3 ZTF_g 1040286885815 0 1.67 147.606 9.41767 26.2375 6.0732e-06 0.0237689 -0.0726523 1.00184e-05 2057 30. 0.036469 0.042081 20.2326 26.2375 3 2458794.7868866 779120158 -7.00111363416 35.671822 -0.218322 1.254750 -88.11086028652 69.202606 -1.281806 1.055595 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 478 779 15 3 ZTF_r 1040436245815 0 1.5186 144.391 7.07209 26.1617 3.1321e-06 0.0169403 0.076718 5.1569e-06 2063 30. 0.045093 0.057924 20.6508 26.1617 1 2458794.93625 779120258 -47.65444285056 22.139416 -2.394374 11.229031 -48.92222996644 45.183453 -1.090039 1.033542 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 479 779 15 3 ZTF_r 1040437155815 0 1.4998 143.563 7.02613 26.1575 3.5574e-06 0.0180796 0.074571 5.86382e-06 2064 30. 0.052385 0.053204 20.665 26.1575 3 2458794.9371528 779120258 -29.82063014309 21.545929 -1.539595 17.462090 -27.91893238408 43.887508 -0.640432 1.035206 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 480 779 15 3 ZTF_g 1041287185815 0 2.038 149.289 10.5 26.2563 6.6939e-06 0.0248718 -0.0804663 1.10625e-05 2059 30. 0.042705 0.043287 19.8824 26.2563 3 2458795.7871875 779120158 58.18548894449 50.757969 1.275162 0.980055 -26.52236435014 92.344887 -0.289144 1.055889 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 481 779 15 3 ZTF_r 1041437075815 0 1.7344 144.793 8.68593 26.1606 2.7679e-06 0.0159224 0.0812799 4.57253e-06 2071 30. 0.037723 0.039311 20.3126 26.1606 3 2458795.9370718 779120258 -29.27370128994 35.205315 -0.924963 5.531895 37.1821659729 68.143112 0.549323 1.044676 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 482 779 15 3 ZTF_g 1042279675815 0 2.4895 148.323 12.0889 26.2315 1.29251e-05 0.0350867 -0.0451111 2.12359e-05 2063 30. 0.054517 0.05378 19.572 26.2315 3 2458796.7796759 779120158 49.81782584217 63.103981 0.878178 0.987442 14.34378975076 102.315804 0.141136 1.088329 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 483 779 15 3 ZTF_r 1042332745815 0 2.2283 144.197 11.4976 26.1647 4.6701e-06 0.0208476 0.0826198 7.70752e-06 2075 30. 0.05021 0.053559 19.7438 26.1647 3 2458796.8327431 779120258 -11.35068738525 47.168159 -0.267687 1.672902 28.55499347603 82.552048 0.348233 1.056399 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 484 779 15 3 ZTF_g 1043236785815 0 1.9226 143.704 14.5586 26.1768 1.02175e-05 0.0310464 -0.0459411 1.68223e-05 2061 30. 0.04932 0.044988 19.5251 26.1768 3 2458797.7367824 779120158 72.12074474575 63.702595 1.259383 1.074932 -76.00617603142 115.957100 -0.659883 1.073002 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 485 779 15 3 ZTF_g 1043237715815 0 1.8982 144.047 14.6028 26.1922 9.8072e-06 0.0304387 -0.0488334 1.6173e-05 2066 30. 0.046754 0.045312 19.5456 26.1922 1 2458797.7377199 779120158 -16.51111319797 64.749748 -0.283657 1.082642 -98.98828421056 118.734550 -0.839309 1.065326 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 486 1814 6 4 ZTF_g 1043264352315 0 1.8166 153.16 14.0565 26.1562 2.09424e-05 0.0392056 -0.0452884 2.72184e-05 1997 30. 0.048419 0.046324 19.594 26.1562 2 2458797.7643519 1814120123 -32.89593279755 56.134922 -0.651874 1.015872 -111.69573579303 108.549980 -1.035910 1.039914 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 487 1814 6 4 ZTF_g 1043264812315 0 1.8839 151.289 14.0253 26.2047 1.89517e-05 0.0371602 -0.0949782 2.45942e-05 2002 30. 0.045015 0.042932 19.5915 26.2047 3 2458797.7648148 1814120123 20.33584219293 58.698875 0.385378 0.948041 25.05079247141 115.333435 0.218666 1.031288 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 488 779 15 3 ZTF_g 1043265265815 0 1.8848 144.278 14.0864 26.2137 9.6199e-06 0.0301317 -0.0596887 1.5818e-05 2057 30. 0.045473 0.04404 19.6086 26.2137 1 2458797.7652662 779120158 32.72840074835 58.451813 0.622847 1.214807 17.79212402105 109.102280 0.164176 1.061028 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 489 779 15 3 ZTF_r 1043432555815 0 1.7381 144.241 12.8572 26.163 3.0865e-06 0.0167808 0.0683467 5.10646e-06 2064 30. 0.038047 0.041733 19.808 26.163 1 2458797.9325579 779120258 -63.20055670203 48.082912 -1.462126 4.867651 -66.10792829939 94.992126 -0.700618 1.039570 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 490 779 15 3 ZTF_r 1043434385815 0 1.6796 144.123 12.9074 26.1519 3.4593e-06 0.0178971 0.0805513 5.7073e-06 2073 30. 0.042801 0.042863 19.856 26.1519 3 2458797.9343866 779120258 -8.74202657324 43.989552 -0.221064 7.267124 83.27460474584 86.320374 0.971213 1.045041 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 491 779 15 3 ZTF_g 1044176065815 0 2.2153 139.432 18.1089 26.1507 1.70184e-05 0.0395621 -0.0470927 2.81562e-05 1995 30. 0.063766 0.059238 19.1112 26.1507 3 2458798.6760648 779120158 -167.12562306506 89.710091 -2.072319 1.008542 -265.22713796598 157.202347 -1.698534 1.060830 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 492 779 15 3 ZTF_r 1044269025815 0 1.6277 144.711 15.2727 26.173 3.4879e-06 0.0181006 0.0695292 5.75365e-06 2077 30. 0.037551 0.048717 19.6818 26.173 1 2458798.7690278 779120258 -57.59504634746 50.559029 -1.267189 3.281545 -27.24635324329 103.026779 -0.266240 1.032156 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 493 779 15 3 ZTF_r 1044316805815 0 1.6657 144.188 15.3623 26.1497 4.2517e-06 0.0197971 0.0828167 7.00071e-06 2066 30. 0.04011 0.043085 19.6408 26.1497 3 2458798.8168056 779120258 6.98301467115 54.922825 0.141431 2.964374 11.57682442145 109.872185 0.106076 1.039039 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 494 779 15 3 ZTF_r 1045264815815 0 1.6889 145.107 17.2351 26.1577 4.5248e-06 0.0203805 0.0808367 7.45606e-06 2058 30. 0.043244 0.044573 19.5166 26.1577 1 2458799.7648148 779120258 -112.92697437563 62.266140 -2.017440 2.128009 104.21160385225 122.591255 0.855799 1.048617 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 495 779 15 3 ZTF_g 1045515755815 0 2.0853 147.133 20.148 26.1967 1.88174e-05 0.0416356 -0.0299965 3.12021e-05 1937 30. 0.043986 0.045809 19.135 26.1967 3 2458800.0157523 779120158 17.21520178446 94.055717 0.203602 1.038737 27.29023171923 162.745346 0.168816 1.084777 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 496 779 15 3 ZTF_g 1046240995815 0 1.8825 127.235 22.5357 26.0261 2.13817e-05 0.0418947 -0.0272754 3.57707e-05 1681 30. 0.044703 0.045642 18.9437 26.0261 1 2458800.7409954 779120158 97.28525236775 93.961205 1.151737 1.094583 141.40920387593 172.002747 0.827670 1.079232 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 497 779 15 3 ZTF_g 1046248145815 0 1.8084 131.139 21.4337 26.087 1.96511e-05 0.0418807 -0.0400084 3.25893e-05 1887 30. 0.038804 0.043294 19.0458 26.087 3 2458800.7481481 779120158 -25.29316551149 85.447044 -0.329277 1.063605 -65.52708531034 160.833542 -0.410166 1.060344 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 498 779 15 3 ZTF_r 1046312125815 0 2.0141 146.351 18.2769 26.1582 5.7655e-06 0.0232198 0.0872222 9.51108e-06 2070 30. 0.045599 0.051965 19.3811 26.1582 1 2458800.8121296 779120258 -62.98820740245 70.456551 -0.994472 5.383934 6.55481097098 131.518723 0.050175 1.051176 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 499 779 15 3 ZTF_g 1047216775815 0 2.2949 142.757 18.868 26.2091 2.14553e-05 0.0437765 -0.0566705 3.56252e-05 1957 30. 0.060758 0.058422 19.1211 26.2091 3 2458801.7167708 779120158 -56.93275627009 91.778618 -0.690042 1.000365 -16.86762159806 155.700943 -0.109063 1.071897 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 500 779 15 3 ZTF_r 1047315845815 0 2.0232 134.928 19.0793 26.0764 6.9478e-06 0.0254789 0.0840685 1.14625e-05 2067 30. 0.040876 0.047191 19.1674 26.0764 3 2458801.8158449 779120258 -58.41675437081 82.764549 -0.785141 1.680252 -169.96829078247 151.271454 -1.131165 1.050723 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 501 779 15 3 ZTF_r 1047327515815 0 1.8547 144.515 17.3016 26.1381 5.688e-06 0.0230021 0.0853128 9.39067e-06 2065 30. 0.044157 0.045043 19.4185 26.1381 1 2458801.8275116 779120258 5.89815205867 73.707367 0.089014 3.119199 -114.55778472878 139.896927 -0.824388 1.046176 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 502 779 15 3 ZTF_g 1048195845815 0 1.6298 145.012 15.8409 26.1971 1.0911e-05 0.0320604 -0.0469442 1.79625e-05 2052 30. 0.041889 0.048449 19.5881 26.1971 3 2458802.6958449 779120158 -29.89667491436 64.211060 -0.517926 1.054799 -26.12647568309 123.853745 -0.212367 1.062466 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 503 779 15 3 ZTF_g 1048256465815 48 1.8366 29.0088 27.7297 24.2604 0.00210584 0.13375 0.0536837 0.00394615 152 30. 0.044356 0.050695 16.8831 24.2604 1 2458802.7564699 779120158 -259.99360294793 125.713097 -2.300578 1.046979 -622.92292525857 233.685135 -2.683604 1.075681 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 504 1814 6 4 ZTF_g 1048257372315 32 1.9359 24.8293 26.1756 24.3889 0.000568712 0.0685682 -0.0433749 0.000921928 139 30. 0.049475 0.046691 17.0253 24.3889 3 2458802.7573727 1814120123 -19.80079952112 116.800720 -0.188578 0.945146 -244.37447882505 223.801102 -1.099281 1.042854 0.106431049526089 19.4630000114441 0.0179999992251396 0.370999991893768 -0.017000000923872 2458384.864398 2458766.844572 0
 505 779 15 3 ZTF_g 1049216115815 0 2.1609 122.827 15.1199 26.0174 1.7225e-05 0.0403534 -0.0539318 2.83618e-05 2037 30. 0.051529 0.04735 19.2131 26.0174 1 2458803.7161111 779120158 92.81168458353 72.140900 1.431120 0.980470 97.25798686275 127.221786 0.769625 1.065246 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 506 779 15 3 ZTF_g 1049217035815 0 2.169 113.568 16.2652 25.9302 2.06995e-05 0.0430538 -0.0556886 3.4397e-05 1972 30. 0.051967 0.045601 19.033 25.9302 3 2458803.717037 779120158 101.98067516033 75.555450 1.501436 0.997801 104.79213593527 133.007339 0.793174 1.060386 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 507 779 15 3 ZTF_r 1049319315815 0 1.6401 144.759 13.0044 26.1579 3.5687e-06 0.0181637 0.0795813 5.89651e-06 2072 30. 0.042328 0.045281 19.8615 26.1579 3 2458803.8193171 779120258 2.24619790595 43.208927 0.057827 4.107037 1.08595503039 87.834633 0.012447 1.032834 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 508 779 15 3 ZTF_r 1049321725815 0 1.7686 144.871 13.1705 26.1588 3.9128e-06 0.0191353 0.0786483 6.46176e-06 2072 30. 0.040709 0.042326 19.7838 26.1588 1 2458803.8217245 779120258 -39.91280177993 52.472523 -0.846126 2.891877 -83.34160549196 101.417786 -0.827300 1.041840 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 509 779 15 3 ZTF_r 1050339865815 0 3.6749 142.808 11.7984 26.1687 8.8767e-06 0.0285976 0.079765 1.45947e-05 2050 30. 0.075455 0.080845 19.316 26.1687 3 2458804.8398611 779120258 9.16689777464 70.978096 0.143666 1.073045 41.25215536021 93.623268 0.443586 1.140227 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 510 779 15 3 ZTF_r 1050358715815 0 3.0431 142.727 11.2705 26.1623 9.0635e-06 0.028859 0.0877025 1.49637e-05 2060 30. 0.067787 0.071839 19.4862 26.1623 1 2458804.8587153 779120258 -27.53267597961 63.659515 -0.481105 1.401068 -89.71700977729 93.800018 -0.962913 1.083175 0.123353711209011 19.4359997749329 0.0260000005364418 0.580999970436096 0.0329999998211861 2458160.739005 2458429.879688 0
 511 779 15 3 ZTF_g 1050385935815 0 2.5667 150.556 11.1329 26.2505 9.4926e-06 0.02984 -0.0457908 1.57045e-05 2056 30. 0.050774 0.053743 19.6549 26.2505 3 2458804.8859375 779120158 65.40082173583 59.856590 1.215419 0.985017 12.37513177549 95.401566 0.130590 1.089508 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
 512 779 15 3 ZTF_g 1051197635815 0 2.0342 145.198 6.48335 26.1881 6.8463e-06 0.0252091 -0.0504382 1.1283e-05 2060 30. 0.053955 0.047106 20.4435 26.1881 3 2458805.6976389 779120158 -13.65654723319 29.551491 -0.514063 1.306092 -81.41841628194 51.597664 -1.588575 1.084362 0.107391398647908 19.4569999694824 0.0320000015199184 0.945999979972839 0.0450000017881393 2458168.606933 2458346.989468 0
